seller_id,seller_zip_code_prefix,seller_city,seller_state,total_items_sold,unique_orders_from_items,unique_products_sold,category_diversity,total_item_sales_value,total_item_freight_value,orders_handled,unique_customers,first_order_date,last_order_date,avg_review_score,review_count,late_delivery_orders,avg_delivery_delay_days,avg_actual_delivery_days,avg_order_items,avg_order_sales_value,avg_order_freight_value,review_risk_orders,late_delivery_rate,review_risk_rate,seller_tenure_days,review_risk_flag,active_seller_flag
3785b653b1b82de85ab47dd139938091,85640,ampere,PR,24,21,7,1,1552.0,481.27,21,20,2017-08-24 11:34:24,2018-08-01 22:44:09,4.714285714285714,21,0,-18.285714285714285,11.523809523809524,1.1428571428571428,73.9047619047619,22.91761904761905,0,0.0,0.0,342,False,True
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,MG,29,28,13,3,4423.06,1076.74,28,28,2017-01-28 13:23:50,2018-08-22 10:48:54,3.892857142857143,28,1,-14.714285714285714,12.785714285714286,1.0357142857142858,157.9664285714286,38.455,6,0.03571428571428571,0.21428571428571427,570,False,True
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,MG,104,98,9,3,11002.89,1660.99,98,98,2017-11-20 16:35:55,2018-08-11 12:01:37,4.123711340206185,97,6,-10.09375,12.666666666666666,1.0612244897959184,112.27438775510204,16.94887755102041,11,0.061224489795918366,0.11224489795918367,263,False,True
dc120d932ddf9d4dfb6fd68beefda622,83010,sao jose dos pinhais,PR,1,1,1,1,130.0,14.44,1,1,2018-04-25 09:00:27,2018-04-25 09:00:27,1.0,1,0,-6.0,14.0,1.0,130.0,14.44,1,0.0,1.0,0,True,True
6902157ee16728322d61a1321fa79e58,1026,sao paulo,SP,2,2,1,1,159.8,31.630000000000003,2,2,2017-09-21 22:46:26,2017-10-07 19:27:08,3.0,2,0,-20.0,10.0,1.0,79.9,15.815000000000001,1,0.0,0.5,15,False,True
f3041c2e75ec683697a6a5ea82192210,35680,itauna,MG,1,1,1,1,145.0,24.0,1,1,2017-02-05 20:43:42,2017-02-05 20:43:42,5.0,1,0,-21.0,4.0,1.0,145.0,24.0,0,0.0,0.0,0,False,True
c54679b132454625907c773d273d4126,11443,guaruja,SP,8,7,2,1,1032.0,107.92999999999999,7,7,2018-03-27 14:16:24,2018-07-28 18:11:21,4.857142857142857,7,0,-13.0,5.571428571428571,1.1428571428571428,147.42857142857142,15.418571428571427,0,0.0,0.0,123,False,True
d26aa40b90272d4843d63be7c1462c8d,3065,sao paulo,SP,2,2,2,1,152.9,24.52,2,2,2018-07-11 20:15:42,2018-08-01 12:43:05,4.5,2,0,-12.0,4.0,1.0,76.45,12.26,0,0.0,0.0,20,False,True
a2fa0bdc798ee84cdb08281337cf4fb6,88063,florianopolis,SC,13,10,7,1,392.75,218.27,10,10,2017-03-08 10:33:45,2018-03-16 04:11:03,4.0,10,0,-7.5,17.625,1.3,39.275,21.827,2,0.0,0.2,372,False,True
bd697db56ff8e7c9cd1abeb7f72029b2,3533,sao paulo,SP,22,22,18,1,3069.78,345.42,22,22,2017-02-12 12:32:38,2018-08-10 12:30:45,4.181818181818182,22,0,-12.666666666666666,10.476190476190476,1.0,139.53545454545454,15.700909090909091,3,0.0,0.13636363636363635,543,False,True
2aafae69bf4c41fbd94053d9413e87ee,91901,porto alegre,RS,2,2,2,1,94.0,29.869999999999997,2,2,2018-05-24 15:22:39,2018-07-24 19:04:45,4.5,2,0,-27.5,8.0,1.0,47.0,14.934999999999999,0,0.0,0.0,61,False,True
483ca627d131e18f988349b1655c0acd,13800,mogi mirim,SP,1,1,1,1,264.0,19.73,1,1,2018-03-27 16:37:34,2018-03-27 16:37:34,5.0,1,0,-5.0,15.0,1.0,264.0,19.73,0,0.0,0.0,0,False,True
1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,SC,178,167,5,1,23302.7,4291.42,167,167,2017-04-29 20:57:32,2018-08-15 20:49:33,4.191616766467066,167,6,-13.10625,14.33125,1.0658682634730539,139.537125748503,25.697125748502994,19,0.03592814371257485,0.11377245508982035,472,False,True
e81e1f9c3e762e620f3fb60a51499e16,89520,curitibanos,SC,18,17,7,3,4465.99,513.5,17,17,2017-05-02 11:14:08,2018-04-25 20:10:45,4.0,16,1,-18.176470588235293,24.941176470588236,1.0588235294117647,262.70529411764704,30.205882352941178,2,0.058823529411764705,0.11764705882352941,358,False,True
4170f6a9367e6b5d6401d03ce6d54569,71906,brasilia df,DF,5,4,3,2,568.78,93.03,4,4,2017-10-20 16:51:47,2017-12-20 00:40:45,4.0,4,1,-0.5,24.25,1.25,142.195,23.2575,1,0.25,0.25,60,False,True
4e480be820e37de1444325ff358c9296,37410,tres coracoes,MG,2,1,1,1,430.3,143.44,1,1,2018-07-11 20:01:00,2018-07-11 20:01:00,5.0,1,0,-10.0,12.0,2.0,430.3,143.44,0,0.0,0.0,0,False,True
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,2033,1854,256,7,123304.83,27960.94,1854,1824,2017-02-17 07:39:19,2018-08-29 09:14:11,3.9341675734494017,1838,96,-11.490379329301815,9.14678394722375,1.0965480043149947,66.50745954692557,15.081413160733549,319,0.05177993527508091,0.1720604099244876,558,False,True
3da38366e7bd9baf6369071f782ecdf0,60346,fortaleza,CE,1,1,1,1,59.47,26.96,1,1,2018-01-04 13:37:09,2018-01-04 13:37:09,1.0,1,1,6.0,53.0,1.0,59.47,26.96,1,1.0,1.0,0,True,True
e3e290b38963293022cdcd6db8328103,1403,sao paulo,SP,3,3,2,1,135.7,46.34,3,3,2017-11-25 01:04:21,2017-12-03 20:13:13,3.3333333333333335,3,0,-11.0,9.0,1.0,45.23333333333333,15.446666666666667,1,0.0,0.3333333333333333,8,False,True
70b52a4cfc823994561b00bad161b4ed,2727,sao paulo,SP,10,8,1,1,585.0,100.35,8,8,2017-02-21 16:17:51,2018-07-18 13:50:09,4.375,8,0,-25.125,12.5,1.25,73.125,12.54375,0,0.0,0.0,511,False,True
c1552b1dab6e6f760950368ae61fb600,12215,sao jose dos campos,SP,2,2,2,1,53.8,14.89,2,2,2018-08-22 14:24:54,2018-08-25 11:00:52,2.5,2,0,-1.0,5.0,1.0,26.9,7.445,1,0.0,0.5,2,False,True
596849622429351f47b32e6cae1055ff,8710,mogi das cruses,SP,14,14,12,4,1104.7,160.49,14,14,2018-06-04 14:51:21,2018-08-21 20:32:25,4.0,13,0,-9.923076923076923,4.769230769230769,1.0,78.90714285714286,11.463571428571429,2,0.0,0.14285714285714285,78,False,True
e6ffc9ac6a7adc9d16a1cfc2286dd546,2565,sao paulo,SP,1,1,1,1,34.99,8.29,1,1,2018-03-29 09:57:50,2018-03-29 09:57:50,1.0,1,0,,,1.0,34.99,8.29,1,0.0,1.0,0,True,True
bf0045791395e66460eb04749c68672a,4256,sao paulo,SP,2,2,1,1,119.8,35.45,2,2,2017-02-07 13:50:56,2017-03-15 21:04:08,4.0,2,0,-21.5,13.5,1.0,59.9,17.725,0,0.0,0.0,36,False,True
718539d38d07dd351c76db862760e2e2,13088,campinas,SP,45,37,14,3,1318.9,659.05,37,37,2017-04-26 11:19:47,2018-02-22 17:09:58,4.4324324324324325,37,0,-14.028571428571428,8.2,1.2162162162162162,35.64594594594594,17.81216216216216,3,0.0,0.08108108108108109,302,False,True
b76f4d90e85657a240495c876313adc5,13185,hortolandia,SP,1,1,1,1,299.0,19.3,1,1,2018-08-25 22:28:18,2018-08-25 22:28:18,5.0,1,0,-6.0,2.0,1.0,299.0,19.3,0,0.0,0.0,0,False,True
979e9f8b5b39dd243a2550c8b05aecf0,4160,sao paulo,SP,4,3,2,1,525.0,46.88,3,3,2018-01-25 12:48:59,2018-04-04 21:49:23,5.0,3,0,-13.0,9.0,1.3333333333333333,175.0,15.626666666666667,0,0.0,0.0,69,False,True
22a23e5ac7061fc538cc2a019afaaf16,30310,belo horizonte,MG,1,1,1,1,95.0,14.42,1,1,2017-05-18 11:00:04,2017-05-18 11:00:04,3.0,1,0,-16.0,11.0,1.0,95.0,14.42,0,0.0,0.0,0,False,True
0b90b6df587eb83608a64ea8b390cf07,87025,maringa,PR,210,164,46,1,28592.32,3615.32,164,163,2017-10-24 14:48:29,2018-08-16 22:03:02,4.012269938650307,163,6,-18.404907975460123,14.061349693251534,1.2804878048780488,174.34341463414634,22.044634146341465,28,0.036585365853658534,0.17073170731707318,296,False,True
9200e6ce317b67196b6b0bad4d4bd567,20771,rio de janeiro,RJ,1,1,1,1,36.9,14.52,1,1,2017-03-25 10:31:25,2017-03-25 10:31:25,3.0,1,0,-8.0,16.0,1.0,36.9,14.52,0,0.0,0.0,0,False,True
4c60877808f4318ef1107fbeb8f89afa,12940,atibaia,SP,2,2,2,1,118.0,32.63,2,2,2017-12-01 18:40:44,2018-01-16 14:33:54,4.0,2,0,-9.0,14.5,1.0,59.0,16.315,0,0.0,0.0,45,False,True
3bb32fedaa74e4ad20f4ce067733bd31,88210,porto belo,SC,3,2,2,1,103.69999999999999,58.86,2,2,2018-08-03 13:32:54,2018-08-05 20:48:32,4.5,2,0,-10.0,6.5,1.5,51.849999999999994,29.43,0,0.0,0.0,2,False,True
ae8bfdbf1c2a2a2dee92d799db0a31c6,85900,toledo,PR,8,8,6,4,339.92,146.22,8,8,2017-02-15 09:34:07,2017-05-15 17:58:25,4.125,8,0,-15.625,8.375,1.0,42.49,18.2775,0,0.0,0.0,89,False,True
1927cdb9fa74f5270097f6250e8e8f34,17511,marilia,SP,1,1,1,1,120.0,58.92,1,1,2018-08-06 15:47:47,2018-08-06 15:47:47,5.0,1,0,-9.0,8.0,1.0,120.0,58.92,0,0.0,0.0,0,False,True
8a87611c08849ffeeccab52aa798b6c7,82940,curitiba,PR,14,13,7,4,2369.8,485.32,13,13,2017-01-26 23:48:56,2017-03-04 20:05:28,2.769230769230769,13,0,-30.0,8.333333333333334,1.0769230769230769,182.2923076923077,37.332307692307694,7,0.0,0.5384615384615384,36,False,True
679769a98cfcc6da877c8486ff1c13f3,35162,ipatinga,MG,21,21,2,1,7029.0,438.39,21,21,2017-03-01 12:40:04,2018-08-27 15:03:18,4.571428571428571,21,0,-15.619047619047619,9.095238095238095,1.0,334.7142857142857,20.875714285714285,1,0.0,0.047619047619047616,544,False,True
acf974e4d5950ad143a247471b831eb9,95059,caxias do sul,RS,12,5,3,1,423.8,329.82,5,5,2017-03-07 16:20:35,2017-10-30 13:27:55,4.75,4,0,-16.6,11.2,2.4,84.76,65.964,0,0.0,0.0,236,False,True
20a7efa9721046319bdde5d60b6b5365,88790,laguna,SP,6,3,2,1,501.20000000000005,95.39,3,3,2018-01-08 10:50:24,2018-02-08 14:19:47,5.0,3,0,-13.666666666666666,19.0,2.0,167.0666666666667,31.796666666666667,0,0.0,0.0,31,False,True
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP,129,109,45,3,7272.42,3016.75,109,108,2017-02-15 20:49:15,2018-08-17 20:05:53,4.376146788990826,109,4,-11.650943396226415,8.141509433962264,1.18348623853211,66.7194495412844,27.676605504587155,10,0.03669724770642202,0.09174311926605505,547,False,True
f3da5b2ff499efb8d4a6d371d175d7dd,2407,sao paulo,SP,84,79,30,11,3702.29,1124.57,79,79,2017-11-04 09:24:45,2018-07-10 15:47:15,3.8205128205128207,78,9,-7.961038961038961,11.116883116883116,1.0632911392405062,46.864430379746835,14.23506329113924,16,0.11392405063291139,0.20253164556962025,248,False,True
436bf27f2f18474fc6047702e9f8a866,13041,campinas,SP,1,1,1,1,29.9,14.52,1,1,2017-01-18 12:51:23,2017-01-18 12:51:23,5.0,1,0,-10.0,19.0,1.0,29.9,14.52,0,0.0,0.0,0,False,True
d2f3e277560ed4c6361284429b00f037,12942,atibaia,SP,7,7,7,1,320.55,134.11,7,7,2017-07-08 11:34:46,2017-10-08 13:26:33,4.714285714285714,7,0,-16.0,7.571428571428571,1.0,45.792857142857144,19.15857142857143,0,0.0,0.0,92,False,True
cd843d4cf8ef32827de0396605163ba3,36071,juiz de fora,MG,5,5,3,1,1915.0,697.56,5,5,2017-07-28 10:36:12,2018-08-13 16:25:25,3.8,5,0,-6.2,15.6,1.0,383.0,139.512,0,0.0,0.0,381,False,True
67883baaae6134ee81b271a542613728,1310,sao paulo,SP,19,19,16,2,8167.9,328.12,19,19,2018-07-17 13:21:24,2018-08-22 11:39:32,4.105263157894737,19,1,-6.105263157894737,5.368421052631579,1.0,429.8894736842105,17.269473684210528,2,0.05263157894736842,0.10526315789473684,35,False,True
7dc9a3355bae96dd82008b313d3a456c,36213,dores de campos,MG,1,1,1,1,899.0,50.62,1,1,2018-06-20 07:42:30,2018-06-20 07:42:30,5.0,1,0,-14.0,12.0,1.0,899.0,50.62,0,0.0,0.0,0,False,True
05e107217c7266362fd44b75b2cd4cc4,5353,sao paulo - sp,SP,8,5,3,1,193.38,82.00999999999999,5,5,2018-06-29 23:02:10,2018-08-21 05:26:43,4.2,5,1,-5.8,7.8,1.6,38.676,16.401999999999997,0,0.2,0.0,52,False,True
1acde099eb406aa220b1169b188b42da,2532,sao paulo,SP,10,9,9,1,311.1,147.4,9,9,2017-09-10 22:32:14,2017-11-06 12:41:01,4.222222222222222,9,0,-8.0,11.444444444444445,1.1111111111111112,34.56666666666667,16.37777777777778,1,0.0,0.1111111111111111,56,False,True
d97df38225e5abadaff1e72cb72b823c,9560,sao caetano do sul,SP,29,29,19,1,1846.0,516.92,29,29,2017-11-03 16:38:02,2018-08-08 17:25:12,3.925925925925926,27,4,-9.321428571428571,11.607142857142858,1.0,63.6551724137931,17.824827586206894,6,0.13793103448275862,0.20689655172413793,278,False,True
45213867cefbf2cd4c6177e10216a951,13603,araras,SP,14,14,9,2,4955.42,433.74,14,14,2017-01-27 18:16:50,2017-10-11 11:41:40,3.857142857142857,14,1,-13.285714285714286,14.285714285714286,1.0,353.9585714285714,30.981428571428573,3,0.07142857142857142,0.21428571428571427,256,False,True
61b893c57e33626afb104d4112b1be76,37142,divisa nova,MG,1,1,1,1,74.99,13.1,1,1,2017-03-23 17:21:23,2017-03-23 17:21:23,1.0,1,0,,,1.0,74.99,13.1,1,0.0,1.0,0,True,True
a420f60ff1aa9acc80d0e42959f2b313,5138,sao paulo,SP,69,67,23,9,7443.3,1099.97,67,67,2017-08-16 01:00:34,2018-08-13 10:05:23,3.953846153846154,65,5,-13.014925373134329,11.104477611940299,1.0298507462686568,111.09402985074627,16.417462686567166,10,0.07462686567164178,0.14925373134328357,362,False,True
ff4ea69c2a729e83e63c7579e4ef8170,7071,guarulhos,SP,9,9,4,1,7017.0,171.62,9,9,2017-02-28 19:07:02,2017-07-21 12:54:47,4.5,8,0,-12.25,10.875,1.0,779.6666666666666,19.06888888888889,1,0.0,0.1111111111111111,142,False,True
fa5fdc4e4bb6bd1009ad0e4ac4096562,9111,santo andre,SP,1,1,1,1,161.99,32.86,1,1,2016-10-10 12:39:06,2016-10-10 12:39:06,5.0,1,0,-58.0,7.0,1.0,161.99,32.86,0,0.0,0.0,0,False,True
916748bc99315c2d202898ae58b1617e,18040,sorocaba,SP,32,25,5,2,369.40000000000003,377.11,25,25,2017-02-12 22:05:47,2017-11-25 14:37:15,4.28,25,0,-10.08,10.0,1.28,14.776000000000002,15.0844,2,0.0,0.08,285,False,True
bc2ac6b95e1accce9858528ee566c17e,13085,campinas,SP,22,18,14,1,2045.0,234.56,18,17,2017-08-21 19:07:53,2018-05-21 17:38:06,4.555555555555555,18,0,-10.055555555555555,4.277777777777778,1.2222222222222223,113.61111111111111,13.03111111111111,2,0.0,0.1111111111111111,272,False,True
25debeafbce801fdd479539350185eee,17350,igaracu do tiete,SP,7,6,3,2,302.84000000000003,100.01,6,6,2017-06-05 10:45:54,2018-05-15 13:17:14,2.6666666666666665,6,0,-8.8,14.4,1.1666666666666667,50.473333333333336,16.668333333333333,3,0.0,0.5,344,False,True
02c988090b766852e088c69d7fb3b551,13473,americana,SP,17,13,11,2,1618.65,218.3,13,13,2017-07-16 12:39:50,2018-08-15 09:44:30,4.583333333333333,12,0,-11.083333333333334,9.083333333333334,1.3076923076923077,124.51153846153846,16.792307692307695,1,0.0,0.07692307692307693,394,False,True
e5f9e61ceb5f523cc966e0f34095032f,88353,brusque,SC,4,4,2,2,2238.0,115.44,4,4,2017-07-10 14:25:38,2018-02-28 11:29:07,4.0,4,1,-6.5,20.0,1.0,559.5,28.86,1,0.25,0.25,232,False,True
ad97a199236354e53fcd91a5a913e9a2,88350,brusque,SC,18,17,8,3,13205.9,868.8,17,17,2017-11-16 20:47:34,2018-07-23 23:29:17,4.529411764705882,17,2,-10.4375,15.125,1.0588235294117647,776.8176470588235,51.10588235294117,1,0.11764705882352941,0.058823529411764705,249,False,True
3606774ec64634822d78dc2db6d37045,9510,sao caetano do sul,SP,2,2,2,1,299.8,45.400000000000006,2,2,2016-10-04 23:39:01,2017-01-25 15:28:32,3.0,2,0,-35.0,15.0,1.0,149.9,22.700000000000003,1,0.0,0.5,112,False,True
94165aea8a35c3c21499cbcae239b16c,38412,uberlandia,MG,1,1,1,1,180.0,16.11,1,1,2018-06-07 18:01:09,2018-06-07 18:01:09,2.0,1,0,-13.0,6.0,1.0,180.0,16.11,1,0.0,1.0,0,True,True
c8665a4dd081a2c436b1cd921079d0d9,14750,pitangueiras,SP,1,1,1,1,79.39,14.14,1,1,2018-06-18 12:48:25,2018-06-18 12:48:25,5.0,1,0,-24.0,4.0,1.0,79.39,14.14,0,0.0,0.0,0,False,True
c7dcd301ecfe5ab7f778ac172cf74be7,30120,belo horizonte,MG,4,4,3,2,457.69,62.14,4,4,2016-10-04 12:06:11,2016-10-06 16:34:16,2.5,4,0,-29.0,24.666666666666668,1.0,114.4225,15.535,2,0.0,0.5,2,False,True
6c17baf138731a4aaacc3210adf2037b,14400,franca,SP,5,4,5,1,538.8,89.92,4,4,2018-08-06 15:08:47,2018-08-20 23:20:11,5.0,4,0,-8.75,7.0,1.25,134.7,22.48,0,0.0,0.0,14,False,True
50c361bcf670d16f6df4d52de3dff924,4131,sao paulo,SP,1,1,1,1,35.0,16.6,1,1,2018-02-13 21:48:17,2018-02-13 21:48:17,1.0,1,0,,,1.0,35.0,16.6,1,0.0,1.0,0,True,True
32e5635e63cb374eb63afdd242fb6134,22451,rio de janeiro,RJ,1,1,1,1,910.0,17.82,1,1,2017-08-15 21:29:06,2017-08-15 21:29:06,5.0,1,0,-5.0,7.0,1.0,910.0,17.82,0,0.0,0.0,0,False,True
c1f12f926d0ba950578b4fa41115cbb6,4317,sao paulo,SP,4,2,2,2,479.6,76.96,2,2,2018-02-24 12:00:07,2018-08-01 17:20:32,4.0,2,1,15.5,36.5,2.0,239.8,38.48,0,0.5,0.0,158,False,True
8602a61d680a10a82cceeeda0d99ea3d,1001,sao paulo,SP,19,17,10,1,826.99,252.91,17,17,2017-08-04 16:41:25,2018-08-02 16:31:11,4.411764705882353,17,0,-11.411764705882353,7.411764705882353,1.1176470588235294,48.646470588235296,14.877058823529412,2,0.0,0.11764705882352941,362,False,True
c3acdfac4e3e97ff87529454fbc03642,5705,sao paulo,SP,12,12,9,1,16788.0,269.28000000000003,12,12,2018-03-24 13:40:27,2018-08-16 18:52:14,4.25,12,1,-9.5,10.75,1.0,1399.0,22.44,1,0.08333333333333333,0.08333333333333333,145,False,True
fde0cc9ea29c8ccfc0a2c22256a58c71,81650,curitiba,PR,35,35,9,3,3922.0,999.27,35,33,2017-10-11 13:27:29,2018-08-19 19:06:06,4.485714285714286,35,1,-16.34285714285714,8.17142857142857,1.0,112.05714285714286,28.550571428571427,3,0.02857142857142857,0.08571428571428572,312,False,True
e63e8bfa530fb16910dd6956e592bb81,7160,guarulhos,SP,43,42,12,2,1311.7,667.47,42,42,2017-08-07 09:14:30,2018-08-28 10:44:03,4.238095238095238,42,2,-13.560975609756097,8.926829268292684,1.0238095238095237,31.23095238095238,15.892142857142858,5,0.047619047619047616,0.11904761904761904,386,False,True
c4f7fee5b0db50e87766f5a4d1b1b758,18085,sorocaba,SP,9,8,5,4,11961.829999999998,571.77,8,8,2018-04-15 13:07:03,2018-07-12 12:14:56,2.875,8,0,-15.6,11.2,1.125,1495.2287499999998,71.47125,4,0.0,0.5,87,False,True
d7485b33791774c36108f8c69602d48d,81020,curitiba,PR,10,10,8,1,399.82,219.32,10,10,2018-04-06 12:25:07,2018-07-24 22:56:00,3.7,10,1,-12.3,8.2,1.0,39.982,21.932,1,0.1,0.1,109,False,True
515d781150feed28a6ac091bb0e3cb8c,79090,campo grande,MS,6,6,3,2,1002.35,152.37,6,6,2016-10-07 21:50:26,2017-05-11 15:19:44,4.166666666666667,6,0,-24.166666666666668,9.333333333333334,1.0,167.05833333333334,25.395,0,0.0,0.0,215,False,True
e908c0f3646e8b60375734a350d95d71,1226,sao paulo,SP,1,1,1,1,2951.0,58.53,1,1,2017-04-05 16:12:50,2017-04-05 16:12:50,4.0,1,0,-9.0,27.0,1.0,2951.0,58.53,0,0.0,0.0,0,False,True
2646baaf662d4d92ac48f047e35db92d,3303,sao paulo,SP,18,15,10,4,1263.05,286.34,15,15,2018-04-29 22:00:59,2018-08-09 19:37:47,4.466666666666667,15,1,-10.8,5.333333333333333,1.2,84.20333333333333,19.089333333333332,2,0.06666666666666667,0.13333333333333333,101,False,True
13fa2a6c6b9d0f43cb588d7c82117a12,3567,sao paulo,SP,10,9,4,1,4528.0,191.44,9,9,2017-06-09 17:38:12,2017-09-27 21:06:35,4.111111111111111,9,3,-5.777777777777778,20.666666666666668,1.1111111111111112,503.1111111111111,21.27111111111111,1,0.3333333333333333,0.1111111111111111,110,False,True
5343d0649eca2a983820bfe93fc4d17e,9270,santo andre,SP,111,71,48,1,10000.64,2392.59,71,70,2017-12-18 19:26:02,2018-07-29 19:42:00,3.8285714285714287,70,7,-13.128571428571428,10.7,1.5633802816901408,140.85408450704224,33.69845070422535,17,0.09859154929577464,0.23943661971830985,223,False,True
7c9130f5f3729edd32aa059141d92484,17400,garca,SP,4,3,1,1,126.0,67.15,3,3,2018-06-20 18:53:42,2018-08-23 11:30:22,3.3333333333333335,3,0,-14.333333333333334,7.333333333333333,1.3333333333333333,42.0,22.383333333333336,1,0.0,0.3333333333333333,63,False,True
e4ebd3f87bf70440014f07ddda7fbe03,19470,presidente epitacio,SP,7,7,4,2,671.5,115.75999999999999,7,7,2017-12-07 21:14:24,2018-03-05 18:13:14,4.571428571428571,7,0,-8.285714285714286,17.571428571428573,1.0,95.92857142857143,16.537142857142857,0,0.0,0.0,87,False,True
33a17d60c64393351ebf1ef860f4e0f2,91510,porto alegre,RS,47,43,11,1,8152.4800000000005,1279.38,43,43,2017-07-08 11:40:20,2018-08-14 19:12:16,4.627906976744186,43,1,-15.604651162790697,10.186046511627907,1.0930232558139534,189.5925581395349,29.753023255813957,1,0.023255813953488372,0.023255813953488372,402,False,True
640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,SP,137,116,12,1,7598.88,2446.24,116,115,2018-03-17 19:47:48,2018-08-25 20:27:21,4.301724137931035,116,5,-10.373913043478261,9.878260869565217,1.1810344827586208,65.50758620689655,21.088275862068965,10,0.04310344827586207,0.08620689655172414,161,False,True
d57e18d5f73c7ccb7f7339b61166898d,3613,sao paulo,SP,63,61,25,3,3187.7,923.49,61,60,2017-09-10 12:54:36,2018-08-21 13:41:26,4.426229508196721,61,0,-11.426229508196721,8.836065573770492,1.0327868852459017,52.25737704918033,15.139180327868853,5,0.0,0.08196721311475409,345,False,True
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG,113,108,43,8,10816.7,2037.18,108,107,2016-10-05 12:44:09,2018-01-03 10:05:57,3.855769230769231,104,6,-23.00952380952381,14.847619047619048,1.0462962962962963,100.15462962962964,18.86277777777778,19,0.05555555555555555,0.17592592592592593,454,False,True
9d213f303afae4983637247556438ede,14940,ibitinga,SP,3,2,2,1,47.7,73.11,2,2,2018-07-14 00:04:42,2018-07-24 12:43:00,5.0,2,0,-11.5,6.5,1.5,23.85,36.555,0,0.0,0.0,10,False,True
aadfe0417e61315688b6bd7043361e25,74340,goiania,GO,1,1,1,1,289.9,14.28,1,1,2017-08-03 08:40:25,2017-08-03 08:40:25,4.0,1,0,-16.0,6.0,1.0,289.9,14.28,0,0.0,0.0,0,False,True
079d295dcbf06ee8bb1b65ba964eb2b6,2124,sao paulo,SP,10,5,3,1,349.3,190.79,5,5,2018-06-25 12:37:03,2018-08-09 20:00:05,4.6,5,0,-11.2,7.6,2.0,69.86,38.158,0,0.0,0.0,45,False,True
55c26bcb609f480eb7868594245febb5,14910,tabatinga,SP,6,6,4,2,664.4000000000001,161.82999999999998,6,6,2018-04-09 13:11:49,2018-08-09 11:44:40,4.0,6,0,-10.166666666666666,9.333333333333334,1.0,110.73333333333335,26.971666666666664,1,0.0,0.16666666666666666,121,False,True
cbf09e831b0c11f6f23ffb51004db972,9726,sbc/sp,SP,10,10,4,2,1535.2,280.2,10,10,2018-05-03 11:21:25,2018-08-21 17:40:41,4.4,10,0,-13.5,4.7,1.0,153.52,28.02,0,0.0,0.0,110,False,True
7fdb0720c8d7c9075538b365dc8c3a22,85904,toledo,PR,10,9,3,3,1804.0,484.31,9,9,2018-04-21 11:38:28,2018-07-22 20:00:05,2.4444444444444446,9,1,-14.777777777777779,18.88888888888889,1.1111111111111112,200.44444444444446,53.812222222222225,5,0.1111111111111111,0.5555555555555556,92,False,True
933446e9a59dece7ae9175103820ca8f,81730,curitiba,PR,3,2,2,1,381.39,57.459999999999994,2,2,2017-01-24 15:37:05,2017-02-22 09:59:09,3.0,2,0,-66.0,24.0,1.5,190.695,28.729999999999997,1,0.0,0.5,28,False,True
3f8247d0f772ffa58560e5c682521ad5,89211,joinville,SC,1,1,1,1,139.9,18.55,1,1,2017-06-11 05:05:03,2017-06-11 05:05:03,3.0,1,0,,,1.0,139.9,18.55,0,0.0,0.0,0,False,True
e46bc031f2c5bae4ccb40bb90712e9b4,5174,sao paulo,SP,1,1,1,1,277.3,50.09,1,1,2018-04-06 22:13:21,2018-04-06 22:13:21,1.0,1,0,,,1.0,277.3,50.09,1,0.0,1.0,0,True,True
4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),BA,30,29,27,2,7595.87,839.34,29,29,2017-02-02 01:00:37,2018-08-04 10:49:08,3.896551724137931,29,4,-13.11111111111111,16.666666666666668,1.0344827586206897,261.92655172413794,28.942758620689656,6,0.13793103448275862,0.20689655172413793,548,False,True
fcba71d4d5db057f43249145e4eb1e27,13481,limeira,SP,3,3,3,1,494.55,53.72,3,3,2017-10-30 21:45:33,2018-02-26 21:43:45,4.666666666666667,3,0,-7.666666666666667,18.0,1.0,164.85,17.906666666666666,0,0.0,0.0,118,False,True
c747d5b92c7648417faea95d36d763e8,61800,pacatuba,CE,1,1,1,1,139.0,85.75,1,1,2017-11-24 22:46:55,2017-11-24 22:46:55,5.0,1,0,-15.0,12.0,1.0,139.0,85.75,0,0.0,0.0,0,False,True
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,SP,64,62,28,5,4043.3,1272.58,62,62,2017-09-10 00:34:50,2018-08-19 15:25:29,4.467741935483871,62,5,-13.46774193548387,11.451612903225806,1.032258064516129,65.21451612903226,20.52548387096774,4,0.08064516129032258,0.06451612903225806,343,False,True
1430239a858e7682bbc43b20758af153,4087,sao paulo,SP,23,18,10,3,660.79,268.75,18,18,2017-08-22 16:56:24,2018-08-21 18:22:34,4.111111111111111,18,0,-10.411764705882353,7.235294117647059,1.2777777777777777,36.71055555555555,14.930555555555555,2,0.0,0.1111111111111111,364,False,True
