seller_id,seller_state,seller_city,total_items_sold,total_item_sales_value,orders_handled,avg_review_score,review_count,late_delivery_rate,avg_delivery_delay_days,review_risk_rate,review_risk_flag,has_reviews,has_delivered_orders,seller_tenure_days,category_diversity,value_tier,quality_issue_rate,quality_issues,quality_eval_deliveries,has_quality_data
7b1222c3624aa89b9558b50a2594188c,SP,sao jose do rio preto,22,10103.52,22,4.454545454545454,22,0.1363636363636363,-13.045454545454543,0.0909090909090909,False,True,True,492,3,High-value,,,,False
e595809a6c31ec4314fd06ef198c244d,SC,navegantes,1,39.0,1,5.0,1,0.0,-13.0,0.0,False,True,True,0,1,Lower-value,,,,False
ba6b68b55fe8704377a7d43c8e5c0185,MG,belo horizonte,5,739.77,5,4.2,5,0.0,-13.4,0.2,False,True,True,32,2,Lower-value,,,,False
b8114f2f589a6804810f04f99b36b498,SP,sao bernardo do campo,11,1399.62,8,4.75,8,0.0,-10.0,0.0,False,True,True,134,1,Lower-value,,,,False
83d7070a0b9a8b4625fa8682b819fabb,SP,cotia,2,694.77,2,1.0,2,0.0,,1.0,True,True,False,10,1,Lower-value,,,,False
570d4583587a5fe2d47c7be89b91ad27,SP,sao paulo,2,125.25,2,5.0,2,0.0,-10.5,0.0,False,True,True,5,1,Lower-value,,,,False
9591fc341b1bfb7ef561e2968ec6e011,SP,sao paulo,1,79.9,1,1.0,1,0.0,,1.0,True,True,False,0,1,Lower-value,,,,False
0af977692321d895349eded183341d28,SP,santos,2,257.75,2,4.5,2,0.0,-8.5,0.0,False,True,True,141,1,Lower-value,,,,False
b33aaadd1a8891d2dfef0c4c3bdf0371,SP,limeira,17,1504.0,16,3.9375,16,0.125,-8.625,0.1875,False,True,True,160,1,Lower-value,,,,False
5d9dc90a686a8fddacffab6bab5653a3,SP,santana de parnaiba,12,3761.94,12,4.166666666666667,12,0.0833333333333333,-9.583333333333334,0.0833333333333333,False,True,True,318,1,High-value,,,,False
cc80e2f693fa6e2408f47ccf62413fc1,PR,curitiba,2,420.0,2,4.0,2,0.0,-17.0,0.0,False,True,True,3,1,Lower-value,,,,False
dee656f0f566ed1aa85bd137c943f08f,SP,cruzeiro,95,6271.9800000000005,93,4.369565217391305,92,0.043010752688172,-14.08695652173913,0.075268817204301,False,True,True,315,12,High-value,,,,False
ace601496e211a664100321f038f50af,SP,sao paulo,1,165.0,1,2.0,1,0.0,,1.0,True,True,False,0,1,Lower-value,,,,False
d673a59aac7a70d8b01e6902bf090a11,SP,ibitinga,84,3908.94,79,3.911392405063291,79,0.0759493670886076,-12.025316455696204,0.1518987341772152,False,True,True,295,2,High-value,,,,False
966cb4760537b1404caedd472cc610a5,SP,diadema,75,51286.05,75,3.864864864864865,74,0.0266666666666666,-15.537313432835822,0.1866666666666666,False,True,True,142,1,High-value,,,,False
d4a5e99e0dd915df64ba55a7fbd583fd,SP,sao paulo,6,65.15,2,3.0,2,0.0,-11.0,0.5,False,True,True,0,1,Lower-value,,,,False
6bcb2352a2a0c38b845f598298ab9d26,PR,maringa,2,31.8,2,3.0,2,0.0,-14.0,0.5,False,True,True,104,1,Lower-value,,,,False
2c2c9832d1bb38c5b0034a3b47d313ee,RS,santa maria,1,49.9,1,3.0,1,0.0,-14.0,0.0,False,True,True,0,1,Lower-value,,,,False
f3b80352b986ab4d1057a4b724be19d0,DF,brasilia,92,10505.1,87,4.172413793103448,87,0.0,-13.16279069767442,0.1264367816091954,False,True,True,527,2,High-value,,,,False
b452cb0ae35044c4a53179c39f49fb06,SP,sorocaba,2,63.7,2,4.0,2,0.0,-9.0,0.0,False,True,True,0,2,Lower-value,,,,False
0307f7565ff85b299b6e5ef162b1b1a9,SP,sao jose do rio preto,7,4728.8,7,3.142857142857143,7,0.0,-16.666666666666668,0.4285714285714285,False,True,True,226,3,High-value,,,,False
ffeee66ac5d5a62fe688b9d26f83f534,SP,mirassol,14,1839.86,14,4.214285714285714,14,0.1428571428571428,-8.357142857142858,0.1428571428571428,False,True,True,225,1,Lower-value,,,,False
3bfad056cf05c00dabe2f895925d83b1,SP,osasco,5,206.65,1,1.0,1,0.0,,1.0,True,True,False,0,0,Lower-value,,,,False
9aa388272ee334b6ae07bc73706e254a,MG,muriae,7,678.0,6,4.333333333333333,6,0.0,-15.166666666666666,0.1666666666666666,False,True,True,139,1,Lower-value,,,,False
74bafed391319577bce6f4d2acc0589a,SP,sao paulo,3,1847.0,3,2.6666666666666665,3,0.0,-12.666666666666666,0.6666666666666666,False,True,True,211,2,Lower-value,,,,False
2b03ac196f5ed62ac483960fe0fa3b65,SP,sao paulo,7,843.1,7,4.142857142857143,7,0.1428571428571428,-9.571428571428571,0.1428571428571428,False,True,True,172,2,Lower-value,,,,False
0b64bcdb0784abc139af04077d49a20e,RS,canoas,4,137.6,4,4.75,4,0.0,-18.0,0.0,False,True,True,97,1,Lower-value,,,,False
0bfd0b434243adc5c2e1aa6baf19c6aa,RJ,rio de janeiro,6,371.2000000000001,6,3.6666666666666665,6,0.0,-20.5,0.1666666666666666,False,True,True,103,4,Lower-value,,,,False
92d14edfb62ee5ae7fdff70b0f4e7233,SP,sao bernardo do campo,13,322.0,8,3.375,8,0.0,-13.125,0.25,False,True,True,205,3,Lower-value,,,,False
5e105f5c9f63f5f1fd75d6cb942e55b1,SP,sao jose do rio preto,8,1471.9,8,4.5,8,0.0,-6.875,0.125,False,True,True,97,1,Lower-value,,,,False
2fb25ab44bdbeae6a4d816e0d0c9d500,RJ,volta redonda,5,683.08,5,4.8,5,0.0,-19.0,0.0,False,True,True,308,2,Lower-value,,,,False
ed4311e67debd72b8610a5347a743087,SP,guarulhos,26,3636.0,25,4.625,24,0.04,-8.64,0.04,False,True,True,257,1,High-value,,,,False
5bf397d04035b5f45cc41e82ec106803,SP,sao paulo,4,1525.0,3,4.333333333333333,3,0.0,-19.33333333333333,0.0,False,True,True,54,2,Lower-value,,,,False
f9bbdd976532d50b7816d285a22bd01e,SP,sao paulo,2,268.0,2,5.0,2,0.0,-18.0,0.0,False,True,True,111,1,Lower-value,,,,False
e3e15e2c0b9700561efac21c6be48066,SP,sao paulo,4,97.24,3,2.0,3,0.0,,0.6666666666666666,True,True,False,159,1,Lower-value,,,,False
a5bff0f43eb51f0cad7c37fac7244c8a,SP,sao paulo,5,445.0,4,4.75,4,0.0,-11.75,0.0,False,True,True,219,1,Lower-value,,,,False
f52c2422904463fdd7741f99045fecb6,SP,santo andre/sao paulo,13,567.79,12,4.25,12,0.0,-10.083333333333334,0.0833333333333333,False,True,True,66,3,Lower-value,,,,False
14f2b3587172b9db894c9bad8dab520b,RS,ipe,2,244.0,2,2.5,2,0.0,-12.5,0.5,False,True,True,115,1,Lower-value,,,,False
1354d51653f645349064725ed204e85e,SP,sao paulo,20,2410.0,18,3.9444444444444446,18,0.0,-18.83333333333333,0.1666666666666666,False,True,True,441,3,Lower-value,,,,False
eaaa46e98c9e61f6764dd1d7a2ab8b3e,RN,messias targino,1,98.0,1,5.0,1,0.0,-12.0,0.0,False,True,True,0,1,Lower-value,,,,False
5b664594895aefb418afaee6d40a9a23,RJ,petropolis,22,1008.8,16,3.9375,16,0.0,-12.0,0.1875,False,True,True,567,3,Lower-value,,,,False
bf00385a5f7fc1ef39a13c2e9ee50a5f,SP,sao paulo,29,870.3,29,4.310344827586207,29,0.0,-10.821428571428571,0.1034482758620689,False,True,True,55,6,Lower-value,,,,False
391bbd13b6452244774beff1824006ed,SP,campinas,2,127.8,2,1.0,2,0.5,24.0,1.0,True,True,True,28,1,Lower-value,,,,False
c714262700f93defc16bf17a51a4cb23,SP,sao paulo,4,421.8,4,3.75,4,0.0,-10.5,0.25,False,True,True,59,2,Lower-value,,,,False
bcd2d7510d58e293f20fad6438c1b314,PR,curitiba,1,23.9,1,,0,1.0,4.0,0.0,False,False,True,0,1,Lower-value,,,,False
ec4608a1f76453166bb312b2968aeaf4,SP,porto ferreira,35,1181.75,18,3.1666666666666665,18,0.1666666666666666,-6.588235294117647,0.3333333333333333,False,True,True,537,1,Lower-value,,,,False
5c603ffb38cbbf25a0e0698941324143,MG,varginha,2,348.8,2,1.0,2,0.0,,1.0,True,True,False,2,1,Lower-value,,,,False
2bd05d410a8fd26dc4184a15f4f2f588,MG,belo horizonte,7,1316.73,6,5.0,6,0.0,-19.0,0.0,False,True,True,267,2,Lower-value,,,,False
4dab98ca6cd6d3df586203cefd28a042,RS,porto alegre,1,154.9,1,5.0,1,0.0,-1.0,0.0,False,True,True,0,1,Lower-value,,,,False
293dee954235e4e4e43f129313625ebe,DF,brasilia,8,1778.92,8,5.0,8,0.0,-17.625,0.0,False,True,True,97,1,Lower-value,,,,False
cd68562d3f44870c08922d380acae552,SP,ribeirao preto,132,18569.7,125,3.943548387096774,124,0.152,-8.19672131147541,0.184,False,True,True,425,9,High-value,1.6,2.0,125.0,True
082e0bf4cb865a6533b1e8e498cc0255,SP,botucatu,23,2073.3,11,3.272727272727273,11,0.1818181818181818,-14.636363636363637,0.3636363636363636,False,True,True,291,2,Lower-value,,,,False
c286ec035ee04ba81c97508f0b5df544,PR,curitiba,2,493.0,2,2.5,2,0.0,-9.0,0.5,False,True,True,130,1,Lower-value,,,,False
dd8a29ce82d5c705ba932d81494600a5,SP,sao paulo,2,205.75,2,3.5,2,0.0,-10.0,0.0,False,True,True,98,1,Lower-value,,,,False
41da412d33e8da4f22baf55cb1bde82c,ES,domingos martins,21,862.9,15,4.666666666666667,15,0.0,-18.866666666666667,0.0,False,True,True,146,1,Lower-value,,,,False
782f78b632a43875dd5b53e3e49c9564,SP,campinas,3,146.01,2,3.0,2,0.0,-14.0,0.5,False,True,True,46,1,Lower-value,,,,False
28405831a29823802aa22c084cfd0649,SP,sao paulo,7,245.0,7,4.285714285714286,7,0.0,-6.0,0.0,False,True,True,53,1,Lower-value,,,,False
fe19dce63ae80346207c6c55713d1023,MG,uberaba,1,49.9,1,5.0,1,0.0,-22.0,0.0,False,True,True,0,1,Lower-value,,,,False
a67780aba9dd436e7ac0aa1f889e73ec,SP,presidente prudente,6,863.0,6,3.6666666666666665,6,0.1666666666666666,-4.333333333333333,0.1666666666666666,False,True,True,255,2,Lower-value,,,,False
d594982fd877af63ace38ea1fca27c76,SP,sao paulo,7,217.04,7,4.428571428571429,7,0.0,-13.285714285714286,0.1428571428571428,False,True,True,52,2,Lower-value,,,,False
dda37071807e404c5bb2a1590c66326f,SP,sao paulo,1,199.99,1,5.0,1,0.0,-4.0,0.0,False,True,True,0,1,Lower-value,,,,False
5bc55dbe2f12b6af6d83ed46023e0dc8,MG,coronel fabriciano,21,2992.1,17,2.411764705882353,17,0.2352941176470588,-7.882352941176471,0.5882352941176471,False,True,True,173,2,Lower-value,,,,False
b1b3948701c5c72445495bd161b83a4c,SP,sao paulo,18,24699.19,18,1.7222222222222223,18,0.5,4.071428571428571,0.7777777777777778,True,True,True,67,1,High-value,,,,False
4e92348462c75b6c842b994ce84a0ed4,RS,cachoeirinha,1,69.9,1,5.0,1,0.0,-19.0,0.0,False,True,True,0,1,Lower-value,,,,False
6e13dd869aa7185f601c941423abcc8f,SP,sao paulo,6,522.0,5,4.8,5,0.0,-12.4,0.0,False,True,True,100,1,Lower-value,,,,False
723cd880edaacdb998898b67c8f9da30,SP,ibitinga,12,2136.53,11,4.090909090909091,11,0.0909090909090909,-11.272727272727272,0.1818181818181818,False,True,True,146,2,Lower-value,,,,False
00ee68308b45bc5e2660cd833c3f81cc,SP,sao paulo,172,20260.0,135,4.298507462686567,134,0.074074074074074,-10.792592592592593,0.1111111111111111,False,True,True,324,2,High-value,3.7037037037037033,5.0,135.0,True
1fbe10c70e30765ed1de86d9f7e98409,SP,maua,6,98.75,2,2.5,2,0.0,-4.5,0.5,False,True,True,27,1,Lower-value,,,,False
001e6ad469a905060d959994f1b41e4f,RJ,sao goncalo,1,250.0,1,1.0,1,0.0,,1.0,True,True,False,0,1,Lower-value,,,,False
685b870da5b52a710782c9c0fefbeb5b,SP,sao bernardo do campo,2,627.0,2,2.0,2,1.0,16.0,0.5,True,True,True,82,1,Lower-value,,,,False
701938c450705b8ae65fc923b70f35c7,SP,s jose do rio preto,112,11983.28,75,4.013513513513513,74,0.04,-11.743243243243244,0.12,False,True,True,429,2,High-value,,,,False
f3862c2188522d89860c38a3ea8b550d,SP,ribeirao preto,1,15.5,1,5.0,1,0.0,-8.0,0.0,False,True,True,0,1,Lower-value,,,,False
f5f1f2c5f923f36ad79ea1d07185ddc9,SP,taruma,13,1912.15,12,3.25,12,0.0833333333333333,-7.9,0.3333333333333333,False,True,True,41,1,Lower-value,,,,False
cf8ab1616079e2793aa29d524df01bb1,SP,sao paulo,9,14391.0,9,2.0,9,0.1111111111111111,-9.666666666666666,0.7777777777777778,True,True,True,97,1,High-value,,,,False
160851d3ece7aa1a510f8d1a4bb8a8af,SP,garca,2,102.05,2,5.0,2,0.0,-13.0,0.0,False,True,True,22,1,Lower-value,,,,False
61c36f0fc4a47f9532e5512b66668e62,SP,guarulhos,1,750.0,1,1.0,1,0.0,-7.0,1.0,True,True,True,0,1,Lower-value,,,,False
59b22a78efb79a4797979612b885db36,MG,uberlandia,133,27184.5,125,3.983870967741936,124,0.112,-10.08,0.2,False,True,True,402,4,High-value,2.4,3.0,125.0,True
553a440137d6e0cf776aee0bb83ac9f5,SP,limeira,2,144.8,2,1.0,2,0.5,-6.5,1.0,True,True,True,17,2,Lower-value,,,,False
ea8482cd71df3c1969d7b9473ff13abc,SP,sao paulo,1203,37177.52,1146,3.996491228070176,1140,0.0837696335078534,-9.96113074204947,0.1535776614310645,False,True,True,373,2,High-value,2.966841186736475,34.0,1146.0,True
72bc2cce903c872fe376a8faaa81d237,SP,sao paulo,18,2149.2,17,4.647058823529412,17,0.0,-8.176470588235293,0.0588235294117647,False,True,True,335,2,Lower-value,,,,False
65c255b299faf2d12050937cc219c46c,SP,sao paulo,2,88.2,2,4.5,2,0.0,-12.5,0.0,False,True,True,36,1,Lower-value,,,,False
f09e26011d833ddab11593c1a097a92a,SP,pirassununga,1,79.9,1,1.0,1,0.0,,1.0,True,True,False,0,1,Lower-value,,,,False
72c73be2b085b9d57650dd53eb2004c9,SP,sao paulo,1,29.4,1,5.0,1,0.0,-13.0,0.0,False,True,True,0,1,Lower-value,,,,False
c2bda99904207edd1834f03e0022b007,SP,sao paulo,2,79.8,2,2.5,2,0.0,-7.0,0.5,False,True,True,46,1,Lower-value,,,,False
3d4824f20035949c710eaf111f869d39,SP,sorocaba,10,1041.04,9,4.111111111111111,9,0.1111111111111111,-19.625,0.2222222222222222,False,True,True,79,7,Lower-value,,,,False
042573af89b6d931f672efaf789d8358,SP,sorocaba,3,413.48,3,3.6666666666666665,3,0.3333333333333333,-1.0,0.3333333333333333,False,True,True,20,2,Lower-value,,,,False
5b925e1d006e9476d738aa200751b73b,SP,sao paulo,63,7748.5,63,4.603174603174603,63,0.0634920634920634,-11.22222222222222,0.0476190476190476,False,True,True,318,1,High-value,,,,False
06bb3a2fe5e7b7a845b13e8fb91bd944,MG,belo horizonte,18,1536.19,17,4.588235294117647,17,0.0,-13.823529411764708,0.0,False,True,True,296,1,Lower-value,,,,False
5f5a58930c3c35f3b5af264f34fb8c85,SP,ribeirao preto,3,560.0,3,5.0,3,0.0,-22.0,0.0,False,True,True,24,2,Lower-value,,,,False
fe2032dab1a61af8794248c8196565c9,SP,campinas,306,65959.61,294,4.375862068965517,290,0.0884353741496598,-10.9419795221843,0.0986394557823129,False,True,True,531,2,High-value,0.6802721088435374,2.0,294.0,True
3092c0b297aacfb4bb6e056ebe13b9b8,SP,aruja,21,1623.9,19,3.631578947368421,19,0.0,-28.1875,0.2631578947368421,False,True,True,161,7,Lower-value,,,,False
c004e5ea15737026cecaee0447e00b75,SP,sao paulo,2,4700.0,2,1.0,2,0.5,15.0,1.0,True,True,True,3,1,High-value,,,,False
8629a7efec1aab257e58cda559f03ba7,GO,goiania,1,45.22,1,1.0,1,1.0,33.0,1.0,True,True,True,0,1,Lower-value,,,,False
1c56ffe0e9dea2657fc6e95b53f40b13,SP,sao carlos,3,183.0,3,4.333333333333333,3,0.0,-9.333333333333334,0.0,False,True,True,30,1,Lower-value,,,,False
74a9b9bddf14ece02beb81f52c41a88d,SP,sao paulo,2,95.0,2,3.5,2,0.0,-13.0,0.5,False,True,True,72,2,Lower-value,,,,False
1cbd32d00d01bb8087a5eb088612fd9c,SP,sp / sp,12,1045.47,11,4.181818181818182,11,0.0909090909090909,-11.090909090909092,0.0909090909090909,False,True,True,100,5,Lower-value,,,,False
850857dfac77488c307e2b1cbd84ab5a,PR,cascavel,1,1599.0,1,5.0,1,0.0,-26.0,0.0,False,True,True,0,1,Lower-value,,,,False
e0a366315b1b726b6c7832d664c0f530,SP,sao paulo,51,7400.09,43,4.3023255813953485,43,0.0232558139534883,-11.651162790697674,0.1395348837209302,False,True,True,432,4,High-value,,,,False
4049512728d969bec69f84088b012416,MG,belo horizonte,9,389.84,7,5.0,7,0.0,-18.428571428571427,0.0,False,True,True,283,2,Lower-value,,,,False
120476eb7a04c149d14772edaf5d9bf2,RJ,angra dos reis,6,2368.8,4,4.25,4,0.0,-13.25,0.0,False,True,True,27,3,Lower-value,,,,False
cd6efc47efaabf134f8bdb654e10b4f1,RJ,rio de janeiro,32,4158.55,31,4.483870967741935,31,0.064516129032258,-14.064516129032258,0.064516129032258,False,True,True,275,6,High-value,,,,False
2a7c6c0b0d5efde2bf75ec1e1cec2d41,PR,maringa,3,147.6,3,3.333333333333333,3,0.0,-15.333333333333334,0.3333333333333333,False,True,True,27,1,Lower-value,,,,False
4e17c65a516f69d023a2ae78b84f28d6,SP,suzano,74,7639.26,61,4.229508196721311,61,0.0491803278688524,-22.114754098360656,0.180327868852459,False,True,True,530,5,High-value,,,,False
a8739afb32aaa45e01815ca76f76f54b,SP,sao bernardo do campo,15,298.83,13,3.769230769230769,13,0.0,-10.384615384615383,0.2307692307692307,False,True,True,59,1,Lower-value,,,,False
d4828feed4cda2cd9d6b37899a95a71e,CE,juzeiro do norte,1,39.9,1,2.0,1,0.0,-23.0,1.0,True,True,True,0,1,Lower-value,,,,False
e3d3b3efac954a60d61be70b7e05b49b,SP,sao paulo,3,1282.05,3,4.333333333333333,3,0.0,-17.666666666666668,0.0,False,True,True,18,1,Lower-value,,,,False
d558ebe531605a1285ab2b1bc3256dfb,MG,divinopolis,3,709.0,3,4.666666666666667,3,0.0,-13.0,0.0,False,True,True,85,1,Lower-value,,,,False
c7a0a13cbcf29d5ce51c8f80afdc0b89,SC,laurentino,9,483.08,8,4.125,8,0.0,-14.125,0.125,False,True,True,307,2,Lower-value,,,,False
33ac3e28642ab8bda860a2f693000e78,SP,cotia,35,3661.03,34,4.205882352941177,34,0.0,-13.029411764705882,0.1176470588235294,False,True,True,528,2,High-value,,,,False
8936ba0de1073ee888cb3185ae5dc661,SP,sao paulo,1,389.99,1,5.0,1,0.0,-10.0,0.0,False,True,True,0,1,Lower-value,,,,False
18a349e75d307f4b4cc646a691ed4216,SP,sao paulo,148,8711.53,121,3.441666666666667,120,0.0495867768595041,-14.568807339449542,0.3140495867768595,False,True,True,370,17,High-value,1.6528925619834711,2.0,121.0,True
a72c2f59332659e361d647515c698798,RS,flores da cunha,6,802.9,5,4.8,5,0.0,-17.4,0.0,False,True,True,183,2,Lower-value,,,,False
b55638ad525e906c698fa2ce742c1742,SC,imbituba,12,1094.8,11,4.181818181818182,11,0.1818181818181818,-9.636363636363637,0.0,False,True,True,274,1,Lower-value,,,,False
be9a160a9011f627c3e121d076c1ec7b,SC,jaragua do sul,7,2934.0,7,3.571428571428572,7,0.0,-17.4,0.2857142857142857,False,True,True,257,2,Lower-value,,,,False
ed859002ad59dbf8cf3602696a6c3000,PR,londrina,13,2421.7,7,3.7142857142857135,7,0.0,-31.166666666666668,0.2857142857142857,False,True,True,110,3,Lower-value,,,,False
12b9676b00f60f3b700e83af21824c0e,RS,montenegro,135,26774.0,135,4.537313432835821,134,0.0074074074074074,-21.2406015037594,0.0444444444444444,False,True,True,536,3,High-value,4.444444444444445,6.0,135.0,True
ef2fbc2b607d8492bcffe657a4645434,RJ,rio de janeiro,22,970.8,20,3.85,20,0.1,-10.263157894736842,0.25,False,True,True,54,5,Lower-value,,,,False
a080fc8a850289b27500f6b49cca2553,SP,sao paulo,4,383.0,4,4.75,4,0.0,-9.5,0.0,False,True,True,103,2,Lower-value,,,,False
9c57bc60cfad5ee62d35d3f1ce4593a1,PR,curitiba,1,180.0,1,1.0,1,1.0,14.0,1.0,True,True,True,0,1,Lower-value,,,,False
9539213aa8e023c01937bef95dc006da,SP,sao paulo,9,229.1,9,4.555555555555555,9,0.1111111111111111,-4.333333333333333,0.0,False,True,True,102,1,Lower-value,,,,False
69a43819c758c65a5befb0b471c954d7,PR,apucarana,3,299.85,2,4.0,2,0.0,-25.0,0.0,False,True,True,93,1,Lower-value,,,,False
8fdca8e349553f99bc738833a62c8802,SP,sao paulo,29,989.34,22,4.190476190476191,21,0.0454545454545454,-12.454545454545457,0.0909090909090909,False,True,True,306,3,Lower-value,,,,False
0bb27263628258b8111a0262769fa9db,SP,sao paulo,1,22.2,1,5.0,1,0.0,-17.0,0.0,False,True,True,0,1,Lower-value,,,,False
08061dc0fc165ed41288cc7acde738ee,SP,osasco,4,123.8,4,4.5,4,0.25,-1.0,0.0,False,True,True,236,1,Lower-value,,,,False
4ebdc7e6cd6102a022dadc49156d4ea8,SP,sao paulo,32,928.7,29,3.793103448275862,29,0.0344827586206896,-11.0,0.2068965517241379,False,True,True,512,4,Lower-value,,,,False
f918546be4bec7104d117789ba758b2b,SP,sao paulo,23,1483.0,20,3.85,20,0.15,-8.55,0.2,False,True,True,203,1,Lower-value,,,,False
eb4a59a06b3948e851a7d7a830bcbc42,BA,salvador,2,64.0,2,3.0,2,0.0,-10.0,0.5,False,True,True,79,1,Lower-value,,,,False
80146bc52c4f6af5239b23de2a20262b,SP,taboao da serra,2,27.1,1,3.0,1,0.0,,0.0,False,True,False,0,1,Lower-value,,,,False
4091f77d8c768fc3e81c20761471761d,SP,sao paulo,8,1079.0,8,2.75,8,0.25,-5.375,0.375,False,True,True,212,1,Lower-value,,,,False
0dfbed20065e425d2eaefb101f9816c0,SP,porto ferreira,3,84.35,3,2.6666666666666665,3,0.3333333333333333,-2.0,0.6666666666666666,False,True,True,22,2,Lower-value,,,,False
26bad72add1f86e08a776ce4ffdaf1ca,SP,pedregulho,7,622.0,7,4.428571428571429,7,0.0,-13.571428571428571,0.0,False,True,True,249,1,Lower-value,,,,False
e174dc2de86d60fee178170a154c05e7,SP,santo andre,1,19.8,1,1.0,1,0.0,,1.0,True,True,False,0,1,Lower-value,,,,False
612170e34b97004b3ba37eae81836b4c,RS,novo hamburgo,110,23065.02,107,4.429906542056075,107,0.0093457943925233,-18.373831775700936,0.0747663551401869,False,True,True,71,12,High-value,2.803738317757009,3.0,107.0,True
2a84855fd20af891be03bc5924d2b453,MG,belo horizonte,168,15819.1,164,4.253086419753086,162,0.024390243902439,-12.419354838709678,0.1097560975609756,False,True,True,244,8,High-value,1.2195121951219512,2.0,164.0,True
cf2384dd2f1dddea3f838efed0945e65,SP,serra negra,16,2101.5,16,3.9375,16,0.0,-8.6875,0.125,False,True,True,510,2,Lower-value,,,,False
377bc18334c78dd2f1535ef22a3ad225,PR,sao jose dos pinhais,1,135.98,1,5.0,1,0.0,-13.0,0.0,False,True,True,0,1,Lower-value,,,,False
439a47cc365d6e3bd526812ea9de3c29,SP,mogi das cruzes,13,1186.5,8,4.25,8,0.0,-11.25,0.125,False,True,True,317,1,Lower-value,,,,False
6ba4733aa33f6386e9fb0c0fd3993b38,RS,torres,3,149.79,3,4.666666666666667,3,0.0,-11.333333333333334,0.0,False,True,True,122,1,Lower-value,,,,False
4b39558c138930b9e5489c93b6df5fe3,SE,aracaju,5,1096.7,4,4.5,4,0.0,-13.75,0.0,False,True,True,60,2,Lower-value,,,,False
4b9750c8ad28220fe6702d4ecb7c898f,SP,limeira,222,15915.3,218,4.362385321100917,218,0.0596330275229357,-9.36405529953917,0.0688073394495412,False,True,True,318,2,High-value,2.7522935779816518,6.0,218.0,True
278b6e0b20c4f61fefaa0577943d7a35,SC,itajai,2,1078.0,1,1.0,1,0.0,,1.0,True,True,False,0,1,Lower-value,,,,False
ba8e85df286308fe68a2ce83a8f8b2d6,SC,santa catarina,1,80.9,1,5.0,1,0.0,-21.0,0.0,False,True,True,0,1,Lower-value,,,,False
2059c39f76271d4ca3f15b5ffaccc8b8,PR,curitiba,12,604.9,12,4.5,12,0.0,-13.333333333333334,0.0,False,True,True,218,1,Lower-value,,,,False
5a05a16bb50629ee31afab8a6d4c2674,RS,caxias do sul,15,794.3,14,4.214285714285714,14,0.0,-11.857142857142858,0.0714285714285714,False,True,True,118,1,Lower-value,,,,False
edb65fe661681b1c0de8bd47c8655855,SP,sao paulo,1,69.0,1,3.0,1,0.0,-7.0,0.0,False,True,True,0,1,Lower-value,,,,False
8cbac7e12637ed9cffa18c7875207478,SC,jaragua do sul,82,2990.98,67,4.119402985074627,67,0.0597014925373134,-13.62121212121212,0.1194029850746268,False,True,True,578,4,Lower-value,,,,False
fdb9095204a334cd8872252ffec6f2db,SP,sao paulo,61,8156.0,46,4.173913043478261,46,0.0652173913043478,-11.130434782608695,0.1304347826086956,False,True,True,334,1,High-value,,,,False
0cab2da43793a6f3c5ed8514c5f54627,PR,curitiba,3,309.70000000000005,3,5.0,3,0.0,-21.33333333333333,0.0,False,True,True,77,2,Lower-value,,,,False
5b97c06a046398e7005b2b7c0d707a92,MG,joao pinheiro,4,1519.96,4,3.25,4,0.25,-2.6666666666666665,0.25,False,True,True,61,1,Lower-value,,,,False
aae3bfea055532c57fb453ed3ec80b30,SP,santo andre,50,3057.92,48,3.595744680851064,47,0.0,-13.770833333333334,0.2083333333333333,False,True,True,481,1,Lower-value,,,,False
866558b3bccef2dbc6d29a2b5995016f,PR,arapongas,6,1519.4,5,4.8,5,0.0,-13.0,0.0,False,True,True,271,2,Lower-value,,,,False
cb5df0dcb9e280b1780e9d589889f2c7,SP,bady bassitt,19,2934.7200000000003,16,2.6,15,0.125,-15.454545454545457,0.5,False,True,True,136,5,Lower-value,,,,False
9bcdfa7b615b3abb9461d9e3ad9886ae,SC,blumenau,20,2126.07,14,4.428571428571429,14,0.0714285714285714,-14.571428571428571,0.0714285714285714,False,True,True,439,1,Lower-value,,,,False
271c58a1d139c45eaf3316107c6d3a3b,SP,sao paulo,29,3897.52,29,4.068965517241379,29,0.0689655172413793,-11.22222222222222,0.1724137931034483,False,True,True,104,1,High-value,,,,False
2dee2ce60de9709b1a24083217181a1f,MT,sinop,55,7784.5,54,4.425925925925926,54,0.0185185185185185,-17.537037037037038,0.0555555555555555,False,True,True,344,1,High-value,,,,False
a154d7316f158bb42e6fa18bbe3afd3a,SP,sao paulo,2,139.8,2,3.0,2,0.5,16.5,0.5,False,True,True,4,0,Lower-value,,,,False
f84fa566034f5e8e880a07ec624c56af,SP,indaiatuba,102,5093.79,91,4.211111111111111,90,0.0989010989010989,-7.573033707865169,0.1208791208791208,False,True,True,389,3,High-value,,,,False
4c1c7281388a33dd06daac44f9fadbd1,SP,marilia,5,188.32,5,4.8,5,0.0,-16.4,0.0,False,True,True,77,3,Lower-value,,,,False
2063dd1b9f568df1c16741ea7d3e6adb,PR,guarapuava,3,763.1,3,5.0,3,0.0,-26.33333333333333,0.0,False,True,True,255,1,Lower-value,,,,False
9cea4682e16655f7da87f406902e989e,PR,araucaria,9,87.75999999999999,4,4.0,4,0.0,-17.75,0.25,False,True,True,316,1,Lower-value,,,,False
